12.12.2018;1.62
13.12.2018;1.62
14.12.2018;1.6
17.12.2018;1.58
18.12.2018;1.58
19.12.2018;1.56
20.12.2018;1.53
21.12.2018;1.55
24.12.2018;1.52
25.12.2018;0
26.12.2018;1.57
27.12.2018;1.53
28.12.2018;1.52
31.12.2018;1.51
01.01.2019;0
02.01.2019;1.49
03.01.2019;1.49
04.01.2019;1.58
07.01.2019;1.61
08.01.2019;1.66
09.01.2019;1.68
10.01.2019;1.65
11.01.2019;1.66
14.01.2019;1.64
15.01.2019;1.63
16.01.2019;1.64
17.01.2019;1.64
18.01.2019;1.67
21.01.2019;0
22.01.2019;1.63
23.01.2019;1.64
24.01.2019;1.62
25.01.2019;1.64
28.01.2019;1.62
29.01.2019;1.62
30.01.2019;1.68
31.01.2019;1.7
01.02.2019;1.72
04.02.2019;1.72
05.02.2019;1.72
06.02.2019;1.71
07.02.2019;1.69
08.02.2019;1.69
11.02.2019;1.69
12.02.2019;1.71
13.02.2019;1.76
14.02.2019;1.74
15.02.2019;1.75
18.02.2019;0
19.02.2019;1.76
20.02.2019;1.79
21.02.2019;1.8
22.02.2019;1.82
25.02.2019;1.82
26.02.2019;1.82
27.02.2019;1.84
28.02.2019;1.84
01.03.2019;1.85
04.03.2019;1.84
05.03.2019;1.83
06.03.2019;1.81
07.03.2019;1.8
08.03.2019;1.8
11.03.2019;1.82
12.03.2019;1.81
13.03.2019;1.84
14.03.2019;1.85
15.03.2019;1.86
18.03.2019;1.88
19.03.2019;1.85
20.03.2019;1.88
21.03.2019;1.86
22.03.2019;1.8
25.03.2019;1.77
26.03.2019;1.75
27.03.2019;1.74
28.03.2019;1.72
29.03.2019;1.78
01.04.2019;1.82
02.04.2019;1.81
03.04.2019;1.81
04.04.2019;1.81
05.04.2019;1.79
08.04.2019;1.81
09.04.2019;1.8
10.04.2019;1.83
11.04.2019;1.82
12.04.2019;1.86
15.04.2019;1.85
16.04.2019;1.86
17.04.2019;1.84
18.04.2019;1.86
19.04.2019;0
22.04.2019;1.87
23.04.2019;1.87
24.04.2019;1.87
25.04.2019;1.86
26.04.2019;1.86
29.04.2019;1.86
30.04.2019;1.85
01.05.2019;1.83
02.05.2019;1.78
03.05.2019;1.8
06.05.2019;1.81
07.05.2019;1.76
08.05.2019;1.75
09.05.2019;1.73
10.05.2019;1.75
13.05.2019;1.73
14.05.2019;1.75
15.05.2019;1.74
16.05.2019;1.75
17.05.2019;1.71
20.05.2019;1.71
21.05.2019;1.72
22.05.2019;1.68
23.05.2019;1.62
24.05.2019;1.62
27.05.2019;0
28.05.2019;1.58
29.05.2019;1.59
30.05.2019;1.59
31.05.2019;1.58
03.06.2019;1.56
04.06.2019;1.59
05.06.2019;1.59
06.06.2019;1.58
07.06.2019;1.61
10.06.2019;1.6
11.06.2019;1.57
12.06.2019;1.53
13.06.2019;1.51
14.06.2019;1.48
17.06.2019;1.45
18.06.2019;1.49
19.06.2019;1.53
20.06.2019;1.58
21.06.2019;1.6
24.06.2019;1.57
25.06.2019;1.52
26.06.2019;1.56
27.06.2019;1.53
28.06.2019;1.53
01.07.2019;1.53
02.07.2019;1.5
03.07.2019;1.51
04.07.2019;0
05.07.2019;1.55
08.07.2019;1.55
09.07.2019;1.56
10.07.2019;1.59
11.07.2019;1.63
12.07.2019;1.62
15.07.2019;1.61
16.07.2019;1.63
17.07.2019;1.6
18.07.2019;1.6
19.07.2019;1.6
22.07.2019;1.59
23.07.2019;1.61
24.07.2019;1.59
25.07.2019;1.6
26.07.2019;1.57
29.07.2019;1.57
30.07.2019;1.58
31.07.2019;1.56
01.08.2019;1.47
02.08.2019;1.45
05.08.2019;1.39
06.08.2019;1.4
07.08.2019;1.38
08.08.2019;1.43
09.08.2019;1.44
12.08.2019;1.39
13.08.2019;1.44
14.08.2019;1.36
15.08.2019;1.34
16.08.2019;1.34
19.08.2019;1.36
20.08.2019;1.34
21.08.2019;1.34
22.08.2019;1.35
23.08.2019;1.35
26.08.2019;1.34
27.08.2019;1.36
28.08.2019;1.36
29.08.2019;1.39
30.08.2019;1.35
02.09.2019;0
03.09.2019;1.29
04.09.2019;1.31
05.09.2019;1.35
06.09.2019;1.35
09.09.2019;1.38
10.09.2019;1.4
11.09.2019;1.4
12.09.2019;1.43
13.09.2019;1.46
16.09.2019;1.48
17.09.2019;1.46
18.09.2019;1.4
19.09.2019;1.41
20.09.2019;1.42
23.09.2019;1.42
24.09.2019;1.39
25.09.2019;1.41
26.09.2019;1.4
27.09.2019;1.36
30.09.2019;1.35
01.10.2019;1.33
02.10.2019;1.29
03.10.2019;1.25
04.10.2019;1.27
07.10.2019;1.27
08.10.2019;1.25
09.10.2019;1.24
10.10.2019;1.29
11.10.2019;1.34
14.10.2019;0
15.10.2019;1.33
16.10.2019;1.35
17.10.2019;1.52
18.10.2019;1.52
21.10.2019;1.53
22.10.2019;1.53
23.10.2019;1.52
24.10.2019;1.52
25.10.2019;1.55
28.10.2019;1.53
29.10.2019;1.51
30.10.2019;1.47
31.10.2019;1.44
01.11.2019;1.5
04.11.2019;1.56
05.11.2019;1.58
06.11.2019;1.57
07.11.2019;1.61
08.11.2019;1.63
11.11.2019;0
12.11.2019;1.6
13.11.2019;1.58
14.11.2019;1.54
15.11.2019;1.52
18.11.2019;1.54
19.11.2019;1.53
20.11.2019;1.51
21.11.2019;1.53
22.11.2019;1.53
25.11.2019;1.53
26.11.2019;1.52
27.11.2019;1.54
28.11.2019;0
29.11.2019;1.5
02.12.2019;1.54
03.12.2019;1.51
04.12.2019;1.54
05.12.2019;1.55
06.12.2019;1.59
09.12.2019;1.59
10.12.2019;1.59
11.12.2019;1.6
